section,kind,local,name,line,end_line,span_lines,proof_group,proof_start,proof_end,proof_span_lines,proof_body_lines,proof_body_lines_unique,internal_caller_count,internal_callers,self_ref_count,internal_nonheader_count,interstitial_ref_count,external_confirmed_count,external_confirmed_files,external_bare_candidate_count,reachable_from_confirmed_public,reference_class
Normal instruction points and flattening,Record,False,InstrPoint_ext,1756,1765,10,InstrPoint_ext,,,0,0,0,32,Permutable_ext;belongs_to_ext;ext_permut_implies_permut_old;flatten_instr_nth_ext;flatten_instrs_ext;flatten_instrs_ext_app_singleton_inv;instr_point_ext_new_sched_ge;instr_point_ext_new_sched_geb;instr_point_ext_new_sched_le;instr_point_ext_new_sched_leb;instr_point_ext_old_sched_eqb;instr_point_ext_old_sched_le;instr_point_ext_old_sched_leb;instr_point_ext_old_sched_lt;instr_point_ext_old_sched_ltb;ip_access_transformation_ext;ip_depth_ext;ip_index_ext;ip_instruction_ext;ip_nth_ext;ip_time_stamp1_ext;ip_time_stamp2_ext;ip_transformation_ext;new_of_ext;new_of_ext_list;np_eq_ext;np_lt_ext;old_of_ext;old_of_ext_list;permut_implies_ext_permut_new;selsort_stable_permut;veq_instance_ext,0,25,0,17,src/AffineValidator.v;src/TilingRelation.v,26,True,confirmed-external
Normal instruction points and flattening,Projection,False,ip_nth_ext,1757,1765,9,InstrPoint_ext,,,0,0,0,19,InstrPoint_ext;flatten_instr_nth_ext;flatten_instrs_ext;flatten_instrs_ext_app_singleton;flatten_instrs_ext_app_singleton_inv;flatten_instrs_ext_ipl_n_lt_len;flatten_instrs_ext_nil_implies_nil;ip_access_transformation_ext;ip_depth_ext;ip_index_ext;ip_instruction_ext;ip_time_stamp1_ext;ip_time_stamp2_ext;ip_transformation_ext;new_of_ext;np_eq_ext;np_lt_ext;old_of_ext;veq_instance_ext,0,26,0,5,src/AffineValidator.v;src/TilingRelation.v,472,True,confirmed-external
Normal instruction points and flattening,Projection,False,ip_index_ext,1758,1765,8,InstrPoint_ext,,,0,0,0,27,InstrPoint_ext;belongs_to_ext;expand_same_env_implies_in_domain_product_pol;expand_same_env_implies_in_eq_env_pol_ext;expand_same_env_ip_index_env_eq;expand_ts1_eq_sched_index_product_ext;expand_ts2_eq_sched_index_product_ext;flatten_instr_nth_ext;flatten_instrs_ext;flatten_instrs_ext_nil_implies_nil;ip_access_transformation_ext;ip_depth_ext;ip_index_in_dom_ext;ip_index_size_eq_pi_dom_size_ext;ip_instruction_ext;ip_new_sched_ge_implies_in_pi_new_sched_ge_pol;ip_nth_ext;ip_old_sched_lt_implies_in_pi_old_sched_lt_pol;ip_time_stamp1_ext;ip_time_stamp2_ext;ip_transformation_ext;new_of_ext;np_eq_ext;np_lt_ext;np_lt_ext_proper;old_of_ext;veq_instance_ext,0,41,0,56,src/AffineValidator.v;src/TilingRelation.v,296,True,confirmed-external
Normal instruction points and flattening,Projection,False,ip_transformation_ext,1759,1765,7,InstrPoint_ext,,,0,0,0,13,InstrPoint_ext;belongs_to_ext;expand_ip_instr_eq_pi_tf_ext;ip_access_transformation_ext;ip_depth_ext;ip_index_ext;ip_instruction_ext;ip_nth_ext;ip_time_stamp1_ext;ip_time_stamp2_ext;new_of_ext;old_of_ext;veq_instance_ext,0,6,0,12,src/AffineValidator.v;src/TilingRelation.v,32,True,confirmed-external
Normal instruction points and flattening,Projection,False,ip_access_transformation_ext,1760,1765,6,InstrPoint_ext,,,0,0,0,11,InstrPoint_ext;belongs_to_ext;expand_ip_instr_eq_pi_access_tf_ext;ip_depth_ext;ip_index_ext;ip_instruction_ext;ip_nth_ext;ip_time_stamp1_ext;ip_time_stamp2_ext;ip_transformation_ext;veq_instance_ext,0,4,0,22,src/AffineValidator.v;src/TilingRelation.v,24,True,confirmed-external
Normal instruction points and flattening,Projection,False,ip_time_stamp1_ext,1761,1765,5,InstrPoint_ext,,,0,0,0,22,InstrPoint_ext;belongs_to_ext;expand_ts1_eq_sched_index_product_ext;instr_point_ext_old_sched_cmp_irrefl;instr_point_ext_old_sched_eqb;instr_point_ext_old_sched_eqb_ltb_implies_ltb;instr_point_ext_old_sched_eqb_symm;instr_point_ext_old_sched_le;instr_point_ext_old_sched_leb;instr_point_ext_old_sched_lt;instr_point_ext_old_sched_ltb;instr_point_ext_old_sched_ltb_eqb_implies_ltb;ip_access_transformation_ext;ip_depth_ext;ip_index_ext;ip_instruction_ext;ip_nth_ext;ip_old_sched_lt_implies_in_pi_old_sched_lt_pol;ip_time_stamp2_ext;ip_transformation_ext;old_of_ext;veq_instance_ext,0,33,0,4,src/AffineValidator.v;src/TilingRelation.v,173,True,confirmed-external
Normal instruction points and flattening,Projection,False,ip_time_stamp2_ext,1762,1765,4,InstrPoint_ext,,,0,0,0,19,InstrPoint_ext;belongs_to_ext;expand_ts2_eq_sched_index_product_ext;instr_point_ext_new_sched_ge;instr_point_ext_new_sched_geb;instr_point_ext_new_sched_geb_trans;instr_point_ext_new_sched_le;instr_point_ext_new_sched_leb;instr_point_ext_new_sched_leb_trans;ip_access_transformation_ext;ip_depth_ext;ip_index_ext;ip_instruction_ext;ip_new_sched_ge_implies_in_pi_new_sched_ge_pol;ip_nth_ext;ip_time_stamp1_ext;ip_transformation_ext;new_of_ext;veq_instance_ext,0,34,0,4,src/AffineValidator.v;src/TilingRelation.v,118,True,confirmed-external
Normal instruction points and flattening,Projection,False,ip_instruction_ext,1763,1765,3,InstrPoint_ext,,,0,0,0,13,InstrPoint_ext;belongs_to_ext;expand_ip_instr_eq_pi_instr_ext;ip_access_transformation_ext;ip_depth_ext;ip_index_ext;ip_nth_ext;ip_time_stamp1_ext;ip_time_stamp2_ext;ip_transformation_ext;new_of_ext;old_of_ext;veq_instance_ext,0,6,0,8,src/AffineValidator.v;src/TilingRelation.v,22,True,confirmed-external
Normal instruction points and flattening,Projection,False,ip_depth_ext,1764,1765,2,InstrPoint_ext,,,0,0,0,12,InstrPoint_ext;belongs_to_ext;ip_access_transformation_ext;ip_index_ext;ip_instruction_ext;ip_nth_ext;ip_time_stamp1_ext;ip_time_stamp2_ext;ip_transformation_ext;new_of_ext;old_of_ext;veq_instance_ext,0,5,0,4,src/AffineValidator.v;src/TilingRelation.v,12,True,confirmed-external
Normal instruction points and flattening,Definition,False,eq_except_sched,1768,1769,2,eq_except_sched,,,0,0,0,4,eqdom_pinstr_implies_flatten_instr_nth_rel;eqdom_pinstrs_implies_flatten_instr_nth_rel;retime_ip_eq_except_sched;retime_ip_list_eq_except_sched,1,6,0,36,src/AffineValidator.v;src/ParallelValidator.v,24,True,confirmed-external
Normal instruction points and flattening,Definition,False,old_of_ext,1778,1786,9,old_of_ext,,,0,0,0,7,Permutable_ext;ext_old_eqb_implies_eqb;ext_old_ltb_implies_ltb;old_of_ext_list;point_ext_old_new_equivalence;select_helper_list_ext_implies_old_normal;select_instance_list_ext_implies_old_normal,0,14,0,35,src/AffineValidator.v;src/ParallelValidator.v;src/TilingRelation.v,22,True,confirmed-external
Normal instruction points and flattening,Definition,False,new_of_ext,1788,1796,9,new_of_ext,,,0,0,0,2,new_of_ext_list;point_ext_old_new_equivalence,0,4,0,45,src/AffineValidator.v;src/ParallelValidator.v;src/TilingRelation.v,6,True,confirmed-external
Normal instruction points and flattening,Definition,False,old_of_ext_list,1798,1799,2,old_of_ext_list,,,0,0,0,9,ext_permut_implies_permut_old;list_ext_old_new_equivalence;select_helper_list_ext_implies_old_normal;select_instance_list_ext_implies_old_normal;selection_sort_instance_list_ext_implies_old_normal;selsort_instance_list_ext_implies_old_normal;stable_permut'_ext_lists_are_equivalent;stable_permut_ext_lists_are_equivalent;stable_permut_step_ext_lists_are_equivalent,0,36,0,32,src/AffineValidator.v;src/JamValidator.v;src/LoopJamValidator.v;src/ParallelValidator.v;src/TilingRelation.v,0,True,confirmed-external
Normal instruction points and flattening,Definition,False,new_of_ext_list,1801,1802,2,new_of_ext_list,,,0,0,0,3,list_ext_old_new_equivalence;permut_implies_ext_permut_new;sorted_ge_implies_ext_sorted_ge,0,9,0,29,src/AffineValidator.v;src/JamValidator.v;src/LoopJamValidator.v;src/ParallelValidator.v;src/TilingRelation.v,0,True,confirmed-external
Normal instruction points and flattening,Notation,False,instr_point_sema,1804,1804,1,instr_point_sema,,,0,0,0,1,point_ext_old_new_equivalence,1,3,0,18,src/Extractor.v;src/ISSCutSemantics.v;src/ISSSemantics.v;src/ParallelValidator.v;src/PrepareCodegen.v;src/TilingValidator.v,35,True,confirmed-external
Normal instruction points and flattening,Definition,False,instr_point_sched_le,1812,1814,3,instr_point_sched_le,,,0,0,0,4,instr_point_sched_le_trans;poly_instance_list_semantics;sorted_ge_implies_ext_sorted_ge;sortedb_lexorder_implies_sorted_lexorder,0,10,0,93,src/AffineValidator.v;src/Extractor.v;src/ISSCutSemantics.v;src/PrepareCodegen.v;src/TilingRelation.v;src/TilingValidator.v,22,True,confirmed-external
Normal instruction points and flattening,Lemma,False,instr_point_sched_le_trans,1816,1834,19,instr_point_sched_le_trans,1821,1834,14,12,12,0,,0,0,0,2,src/Extractor.v,2,True,confirmed-external
Normal instruction points and flattening,Definition,False,instr_point_ext_old_sched_lt,1836,1837,2,instr_point_ext_old_sched_lt,,,0,0,0,4,ip_old_sched_lt_implies_in_pi_old_sched_lt_pol;stable_permut'_ext_lists_are_equivalent;stable_permut_ext_lists_are_equivalent;stable_permut_step_ext_lists_are_equivalent,0,5,0,21,src/AffineValidator.v;src/JamValidator.v;src/LoopJamValidator.v;src/ParallelValidator.v;src/TilingRelation.v,69,True,confirmed-external
Normal instruction points and flattening,Definition,False,instr_point_ext_old_sched_le,1840,1842,3,instr_point_ext_old_sched_le,,,0,0,0,0,,0,0,0,0,,0,False,zero-reference
Normal instruction points and flattening,Notation,False,instr_point_sched_ltb,1857,1857,1,instr_point_sched_ltb,,,0,0,0,13,ext_old_ltb_implies_ltb;instr_point_sched_cmp_antisymm;instr_point_sched_cmp_irrefl;instr_point_sched_cmp_total;instr_point_sched_eqb_ltb_implies_ltb;instr_point_sched_ltb_eqb_implies_ltb;instr_point_sched_ltb_trans;select_helper_list_ext_implies_old_normal;select_instance_list_ext_implies_old_normal;selection_sort_instance_list_ext_implies_old_normal;selection_sort_instance_list_is_correct;selsort_instance_list_ext_implies_old_normal;sortedb_lexorder_implies_sorted_lexorder,1,23,0,2,src/PrepareCodegen.v,2,True,confirmed-external
Normal instruction points and flattening,Notation,False,instr_point_sched_eqb,1858,1858,1,instr_point_sched_eqb,,,0,0,0,15,ext_old_eqb_implies_eqb;instr_point_sched_cmp_antisymm;instr_point_sched_cmp_irrefl;instr_point_sched_cmp_total;instr_point_sched_eqb_ltb_implies_ltb;instr_point_sched_eqb_refl;instr_point_sched_eqb_symm;instr_point_sched_eqb_trans;instr_point_sched_ltb_eqb_implies_ltb;select_helper_list_ext_implies_old_normal;select_instance_list_ext_implies_old_normal;selection_sort_instance_list_ext_implies_old_normal;selection_sort_instance_list_is_correct;selsort_instance_list_ext_implies_old_normal;sortedb_lexorder_implies_sorted_lexorder,1,27,0,1,src/PrepareCodegen.v,6,True,confirmed-external
Normal instruction points and flattening,Definition,False,instr_point_ext_old_sched_ltb,1860,1861,2,instr_point_ext_old_sched_ltb,,,0,0,0,21,ext_old_ltb_implies_ltb;instr_point_ext_old_sched_cmp_antisymm;instr_point_ext_old_sched_cmp_irrefl;instr_point_ext_old_sched_cmp_total;instr_point_ext_old_sched_eqb_ltb_implies_ltb;instr_point_ext_old_sched_ltb_eqb_implies_ltb;instr_point_ext_old_sched_ltb_trans;select_helper_list_ext_implies_old_normal;select_helper_preserve_remain_sorted;select_helper_stable_permut;select_instance_list_ext_implies_old_normal;select_preserve_remain_sorted;select_stable_permut;selection_sort_instance_list_ext_implies_old_normal;selection_sort_instance_list_ext_is_stable_permut;selsort_instance_list_ext_implies_old_normal;selsort_stable_permut;stable_permut'_ext_lists_are_equivalent;stable_permut_ext_lists_are_equivalent;stable_permut_multi_skip;stable_permut_step_ext_lists_are_equivalent,0,62,0,2,src/AffineValidator.v;src/TilingRelation.v,0,True,confirmed-external
Normal instruction points and flattening,Definition,False,instr_point_ext_old_sched_eqb,1863,1864,2,instr_point_ext_old_sched_eqb,,,0,0,0,23,ext_old_eqb_implies_eqb;instr_point_ext_old_sched_cmp_antisymm;instr_point_ext_old_sched_cmp_irrefl;instr_point_ext_old_sched_cmp_total;instr_point_ext_old_sched_eqb_ltb_implies_ltb;instr_point_ext_old_sched_eqb_refl;instr_point_ext_old_sched_eqb_symm;instr_point_ext_old_sched_eqb_trans;instr_point_ext_old_sched_ltb_eqb_implies_ltb;select_helper_list_ext_implies_old_normal;select_helper_preserve_remain_sorted;select_helper_stable_permut;select_instance_list_ext_implies_old_normal;select_preserve_remain_sorted;select_stable_permut;selection_sort_instance_list_ext_implies_old_normal;selection_sort_instance_list_ext_is_stable_permut;selsort_instance_list_ext_implies_old_normal;selsort_stable_permut;stable_permut'_ext_lists_are_equivalent;stable_permut_ext_lists_are_equivalent;stable_permut_multi_skip;stable_permut_step_ext_lists_are_equivalent,0,56,0,2,src/AffineValidator.v;src/TilingRelation.v,0,True,confirmed-external
Normal instruction points and flattening,Definition,False,instr_point_ext_old_sched_leb,1866,1869,4,instr_point_ext_old_sched_leb,,,0,0,0,0,,0,0,0,0,,0,False,zero-reference
Normal instruction points and flattening,Definition,False,instr_point_ext_new_sched_le,1871,1873,3,instr_point_ext_new_sched_le,,,0,0,0,0,,0,0,0,0,,0,False,zero-reference
Normal instruction points and flattening,Definition,False,instr_point_ext_new_sched_ge,1875,1877,3,instr_point_ext_new_sched_ge,,,0,0,0,4,ip_new_sched_ge_implies_in_pi_new_sched_ge_pol;stable_permut'_ext_lists_are_equivalent;stable_permut_ext_lists_are_equivalent;stable_permut_step_ext_lists_are_equivalent,0,7,0,21,src/AffineValidator.v;src/JamValidator.v;src/LoopJamValidator.v;src/ParallelValidator.v;src/TilingRelation.v,46,True,confirmed-external
Normal instruction points and flattening,Definition,False,instr_point_ext_new_sched_leb,1879,1882,4,instr_point_ext_new_sched_leb,,,0,0,0,12,instr_point_ext_new_sched_leb_trans;select_helper_preserve_remain_sorted;select_helper_stable_permut;select_preserve_remain_sorted;select_stable_permut;selection_sort_instance_list_ext_is_stable_permut;selsort_stable_permut;sfunc;sorted_ge_implies_ext_sorted_ge;sorted_implies_ord_all;stable_permut_multi_skip;stable_permut_step_ext_lists_are_equivalent,0,21,0,2,src/AffineValidator.v;src/TilingRelation.v,0,True,confirmed-external
Normal instruction points and flattening,Definition,False,instr_point_ext_new_sched_geb,1884,1887,4,instr_point_ext_new_sched_geb,,,0,0,0,3,instr_point_ext_new_sched_geb_trans;sorted_implies_ord_all;stable_permut_multi_skip,0,13,0,0,,0,True,internal-live
Normal instruction points and flattening,Notation,False,Permutable,1889,1889,1,Permutable,,,0,0,0,2,Permutable_ext;stable_permut_step_ext_lists_are_equivalent,1,4,0,5,src/AffineValidator.v;src/ParallelValidator.v,25,True,confirmed-external
Normal instruction points and flattening,Notation,False,Permutable_symm,1890,1890,1,Permutable_symm,,,0,0,0,2,Permutable_ext_symm;stable_permut_step_ext_lists_are_equivalent,1,4,0,0,,3,True,internal-live
Normal instruction points and flattening,Definition,False,Permutable_ext,1893,1894,2,Permutable_ext,,,0,0,0,4,Permutable_ext_symm;stable_permut'_ext_lists_are_equivalent;stable_permut_ext_lists_are_equivalent;stable_permut_step_ext_lists_are_equivalent,0,12,0,21,src/AffineValidator.v;src/JamValidator.v;src/LoopJamValidator.v;src/ParallelValidator.v;src/TilingRelation.v,33,True,confirmed-external
Normal instruction points and flattening,Lemma,False,Permutable_ext_symm,1896,1903,8,Permutable_ext_symm,1899,1903,5,3,3,0,,0,0,0,3,src/AffineValidator.v;src/ParallelValidator.v,0,True,confirmed-external
Normal instruction points and flattening,Notation,False,instr_point_list_semantics,1905,1905,1,instr_point_list_semantics,,,0,0,0,5,list_ext_old_new_equivalence;poly_instance_list_semantics;stable_permut'_ext_lists_are_equivalent;stable_permut_ext_lists_are_equivalent;stable_permut_step_ext_lists_are_equivalent,1,16,0,70,src/AffineValidator.v;src/Extractor.v;src/ISSCutSemantics.v;src/PrepareCodegen.v;src/TilingRelation.v;src/TilingValidator.v,85,True,confirmed-external
Normal instruction points and flattening,Notation,False,veq_instance,1906,1906,1,veq_instance,,,0,0,0,0,,1,1,0,0,,3,False,bare-external-candidate
Normal instruction points and flattening,Notation,False,veq_instance_refl,1907,1907,1,veq_instance_refl,,,0,0,0,0,,1,1,0,0,,1,False,bare-external-candidate
Normal instruction points and flattening,Definition,False,belongs_to,1909,1915,7,belongs_to,,,0,0,0,7,belongs_to_current_view_pi_iff;belongs_to_implies_NoDupA_np;eqdom_pinstr_implies_flatten_instr_nth_exists;eqdom_pinstr_implies_flatten_instr_nth_retime;flatten_instr_nth;flatten_instrs;flatten_instrs_nil_implies_nil,0,12,0,117,src/Extractor.v;src/ISSCutSemantics.v;src/ISSSemantics.v;src/ParallelValidator.v;src/PrepareCodegen.v;src/StrengthenDomain.v;src/TilingRelation.v;src/TilingValidator.v,2,True,confirmed-external
Normal instruction points and flattening,Definition,False,np_lt,1918,1921,4,np_lt,,,0,0,0,16,Sorted_ipl_map_np_sorted_np;flatten_instr_nth;flatten_instrs;flatten_instrs_app_singleton;flatten_instrs_app_singleton_inv;flatten_instrs_ext_app_singleton;flatten_instrs_ext_app_singleton_inv;ip_ipl_same_np_same_pos;np_lt_irrefl;np_lt_map_prsv_np_lt;np_lt_proper;np_lt_strict;np_lt_trans;same_np_set_cons_inv;same_np_set_sorted_NoDupA_nth;sorted_same_ipl_lt_impossible,0,38,0,45,src/AffineValidator.v;src/Extractor.v;src/ISSCutSemantics.v;src/PrepareCodegen.v;src/TilingRelation.v;src/TilingValidator.v,6,True,confirmed-external
Normal instruction points and flattening,Lemma,False,np_lt_irrefl,1923,1931,9,np_lt_irrefl,1926,1931,6,4,4,2,flatten_instr_nth_det;flatten_instrs_det,0,2,0,0,,0,True,internal-live
Normal instruction points and flattening,Lemma,False,np_lt_trans,1933,1941,9,np_lt_trans,1935,1941,7,5,5,5,flatten_instr_nth_det;flatten_instrs_det;same_np_set_cons_inv;same_np_set_sorted_NoDupA_nth;sorted_same_ipl_lt_impossible,0,11,0,1,src/PrepareCodegen.v,0,True,confirmed-external
Normal instruction points and flattening,Lemma,False,np_lt_strict,1943,1956,14,np_lt_strict,1945,1956,12,10,10,4,flatten_instrs_app_singleton_inv;same_np_set_cons_inv;same_np_set_sorted_NoDupA_nth;sorted_same_ipl_lt_impossible,0,7,0,7,src/Extractor.v,0,True,confirmed-external
Normal instruction points and flattening,Definition,False,np_eq,1958,1959,2,np_eq,,,0,0,0,16,NoDupA_dup_implies_false;NoDupA_dup_lt_implies_false;NoDupA_iplies_map_np_implies_NoDupA_np;NoDup_implies_NoDupA_np;belongs_to_implies_NoDupA_np;eqdom_pinstr_implies_flatten_same_np_set;eqdom_same_ipl_length;eqdom_same_ipl_length_lt_impossible;flatten_instr_nth_NoDupA_np;ip_ipl_same_np_same_pos;np_eq_equivalence;np_lt_proper;same_np_set;same_np_set_cons_inv;same_np_set_sorted_NoDupA_nth;sorted_same_ipl_lt_impossible,0,48,0,32,src/ISSCutSemantics.v;src/ISSSemantics.v;src/PrepareCodegen.v;src/TilingRelation.v,0,True,confirmed-external
Normal instruction points and flattening,Lemma,False,np_eq_equivalence,1961,1974,14,np_eq_equivalence,1963,1974,12,10,10,9,NoDupA_dup_implies_false;NoDup_implies_NoDupA_np;eqdom_same_ipl_length;eqdom_same_ipl_length_lt_impossible;flatten_instrs_app_singleton_inv;ip_ipl_same_np_same_pos;same_np_set_cons_inv;same_np_set_sorted_NoDupA_nth;sorted_same_ipl_lt_impossible,0,26,0,11,src/Extractor.v;src/ISSSemantics.v;src/PrepareCodegen.v,0,True,confirmed-external
Normal instruction points and flattening,Instance,False,np_lt_proper,1976,2003,28,np_lt_proper,1978,2003,26,24,24,4,flatten_instrs_app_singleton_inv;same_np_set_cons_inv;same_np_set_sorted_NoDupA_nth;sorted_same_ipl_lt_impossible,0,9,0,7,src/Extractor.v,0,True,confirmed-external
Normal instruction points and flattening,Definition,False,flatten_instrs,2005,2038,34,flatten_instrs,,,0,0,0,11,eqdom_pinstrs_implies_flatten_instr_nth_rel;eqdom_pinstrs_implies_flatten_instrs_exists;flatten_instrs_app_singleton;flatten_instrs_app_singleton_inv;flatten_instrs_current_view_iff;flatten_instrs_det;flatten_instrs_ipl_n_lt_len;flatten_instrs_nil;flatten_instrs_nil_implies_nil;flatten_instrs_nil_sub_nil;poly_instance_list_semantics,0,18,0,125,src/AffineValidator.v;src/Extractor.v;src/ISSCutSemantics.v;src/ISSSemantics.v;src/JamValidator.v;src/LoopJamValidator.v;src/ParallelValidator.v;src/PrepareCodegen.v;src/StrengthenDomain.v;src/TilingRelation.v;src/TilingValidator.v,1,True,confirmed-external
Normal instruction points and flattening,Definition,False,flatten_instr_nth,2040,2071,32,flatten_instr_nth,,,0,0,0,11,eqdom_pinstr_implies_flatten_instr_nth_exists;eqdom_pinstr_implies_flatten_instr_nth_rel;eqdom_pinstr_implies_flatten_instr_nth_retime;eqdom_pinstr_implies_flatten_instr_same_len;eqdom_pinstr_implies_flatten_same_np_set;flatten_instr_nth_NoDupA_np;flatten_instr_nth_current_view_iff;flatten_instr_nth_det;flatten_instrs_app_singleton;flatten_instrs_app_singleton_inv;flatten_instrs_nil_sub_nil,0,19,0,36,src/AffineValidator.v;src/Extractor.v;src/TilingRelation.v;src/TilingValidator.v,1,True,confirmed-external
Normal instruction points and flattening,Lemma,False,belongs_to_current_view_pi_iff,2073,2097,25,belongs_to_current_view_pi_iff,2079,2097,19,17,17,1,flatten_instr_nth_current_view_iff,0,4,0,0,,0,True,internal-live
Normal instruction points and flattening,Lemma,False,flatten_instr_nth_current_view_iff,2099,2153,55,flatten_instr_nth_current_view_iff,2105,2153,49,47,47,1,flatten_instrs_current_view_iff,0,2,0,0,,0,True,internal-live
Normal instruction points and flattening,Lemma,False,NoDup_app,2155,2171,17,NoDup_app,2161,2171,11,9,9,2,flatten_instrs_app_singleton;flatten_instrs_ext_app_singleton,0,2,0,0,,0,True,internal-live
Normal instruction points and flattening,Lemma,False,nth_error_Some,2173,2180,8,nth_error_Some,2176,2180,5,3,3,5,eqdom_same_ipl_length_lt_impossible;flatten_instrs_app_singleton;flatten_instrs_app_singleton_inv;flatten_instrs_ext_app_singleton;flatten_instrs_ext_app_singleton_inv,0,7,0,0,,77,True,internal-live
Normal instruction points and flattening,Lemma,False,Sorted_app,2182,2206,25,Sorted_app,2188,2206,19,17,17,2,flatten_instrs_app_singleton;flatten_instrs_ext_app_singleton,0,2,0,0,,0,True,internal-live
Normal instruction points and flattening,Lemma,False,flatten_instrs_app_singleton,2208,2289,82,flatten_instrs_app_singleton,2213,2289,77,75,75,2,eqdom_pinstrs_implies_flatten_instrs_exists;flatten_instrs_current_view_iff,0,3,0,5,src/AffineValidator.v;src/TilingRelation.v,0,True,confirmed-external
Normal instruction points and flattening,Lemma,False,flatten_instrs_ipl_n_lt_len,2291,2303,13,flatten_instrs_ipl_n_lt_len,2297,2303,7,5,5,1,flatten_instrs_app_singleton_inv,0,1,0,5,src/ISSCutSemantics.v;src/ISSSemantics.v;src/TilingRelation.v,0,True,confirmed-external
Normal instruction points and flattening,Lemma,False,flatten_instrs_app_singleton_inv,2305,2423,119,flatten_instrs_app_singleton_inv,2310,2423,114,112,112,3,eqdom_pinstrs_implies_flatten_instr_nth_rel;eqdom_pinstrs_implies_flatten_instrs_exists;flatten_instrs_current_view_iff,0,5,0,12,src/AffineValidator.v;src/Extractor.v;src/TilingRelation.v,0,True,confirmed-external
Normal instruction points and flattening,Lemma,False,flatten_instrs_nil_implies_nil,2425,2443,19,flatten_instrs_nil_implies_nil,2428,2443,16,14,14,1,eqdom_pinstrs_implies_flatten_instr_nth_rel,0,2,0,14,src/AffineValidator.v;src/Extractor.v;src/TilingRelation.v,0,True,confirmed-external
Normal instruction points and flattening,Lemma,False,flatten_instrs_nil_sub_nil,2445,2499,55,flatten_instrs_nil_sub_nil,2449,2499,51,49,49,0,,0,0,0,2,src/AffineValidator.v,0,True,confirmed-external
Normal instruction points and flattening,Lemma,False,flatten_instrs_nil,2501,2510,10,flatten_instrs_nil,2504,2510,7,5,5,1,eqdom_pinstrs_implies_flatten_instrs_exists,0,1,0,3,src/TilingRelation.v,0,True,confirmed-external
Normal instruction points and flattening,Lemma,False,np_lt_map_prsv_np_lt,2513,2543,31,np_lt_map_prsv_np_lt,2522,2543,22,20,20,1,Sorted_ipl_map_np_sorted_np,0,1,0,0,,0,True,internal-live
Normal instruction points and flattening,Lemma,False,Sorted_ipl_map_np_sorted_np,2545,2561,17,Sorted_ipl_map_np_sorted_np,2553,2561,9,7,7,2,eqdom_pinstr_implies_flatten_instr_nth_exists;eqdom_pinstr_implies_flatten_instr_nth_retime,0,2,0,1,src/TilingRelation.v,0,True,confirmed-external
Normal instruction points and flattening,Lemma,False,NoDupA_iplies_map_np_implies_NoDupA_np,2563,2600,38,NoDupA_iplies_map_np_implies_NoDupA_np,2571,2600,30,28,28,2,eqdom_pinstr_implies_flatten_instr_nth_exists;eqdom_pinstr_implies_flatten_instr_nth_retime,0,2,0,0,,0,True,internal-live
Normal instruction points and flattening,Lemma,False,NoDup_implies_NoDupA_np,2602,2614,13,NoDup_implies_NoDupA_np,2606,2614,9,7,7,2,eqdom_pinstr_implies_flatten_instr_nth_exists;eqdom_pinstr_implies_flatten_instr_nth_retime,0,2,0,0,,0,True,internal-live
Normal instruction points and flattening,Lemma,False,belongs_to_implies_NoDupA_np,2616,2660,45,belongs_to_implies_NoDupA_np,2625,2660,36,34,34,1,flatten_instr_nth_NoDupA_np,0,1,0,4,src/TilingRelation.v,0,True,confirmed-external
Normal instruction points and flattening,Lemma,False,flatten_instr_nth_NoDupA_np,2662,2672,11,flatten_instr_nth_NoDupA_np,2666,2672,7,5,5,2,eqdom_pinstr_implies_flatten_instr_nth_exists;eqdom_pinstr_implies_flatten_instr_nth_retime,0,2,0,0,,0,True,internal-live
Normal instruction points and flattening,Lemma,False,eqdom_pinstr_implies_flatten_instr_nth_exists,2674,2778,105,eqdom_pinstr_implies_flatten_instr_nth_exists,2680,2778,99,97,97,1,eqdom_pinstrs_implies_flatten_instrs_exists,0,1,0,3,src/AffineValidator.v,0,True,confirmed-external
Normal instruction points and flattening,Definition,False,retime_ip,2780,2788,9,retime_ip,,,0,0,0,5,eqdom_pinstr_implies_flatten_instr_nth_rel;eqdom_pinstr_implies_flatten_instr_nth_retime;eqdom_pinstr_implies_flatten_instr_same_len;retime_ip_eq_except_sched;retime_ip_list_eq_except_sched,0,6,0,0,,0,True,internal-live
Normal instruction points and flattening,Lemma,False,same_elem_lt_sorted_implies_same_list_pre,2790,2901,112,same_elem_lt_sorted_implies_same_list_pre,2801,2901,101,99,99,2,flatten_instr_nth_det;same_elem_lt_sorted_implies_same_list,0,2,0,0,,0,True,internal-live
Normal instruction points and flattening,Lemma,False,eqdom_pinstr_implies_flatten_instr_nth_retime,2903,2995,93,eqdom_pinstr_implies_flatten_instr_nth_retime,2908,2995,88,86,86,2,eqdom_pinstr_implies_flatten_instr_nth_rel;eqdom_pinstr_implies_flatten_instr_same_len,0,2,0,0,,0,True,internal-live
Normal instruction points and flattening,Lemma,False,retime_ip_eq_except_sched,2997,3005,9,retime_ip_eq_except_sched,3000,3005,6,4,4,1,retime_ip_list_eq_except_sched,0,1,0,0,,0,False,internal-live
